name,type,address,latitude,longitude,freguesia,opening_hours
Nápoles,cafe,nan nan,41.154233,-8.6046315,Porto,
CACAU,cafe,nan nan,41.1500828,-8.6167178,Porto,
Hispano Café,cafe,,41.1646819,-8.6317274,,
Vício do Café,cafe,,41.147212477273975,-8.607255327936427,,
Cafetaria Mimo,cafe,,41.1668238,-8.6271094,,Mo-Fr 06:30-20:00; Sa 07:30-21:00; Su 08:00-13:00
Café Capim,cafe,,41.1672025,-8.6344359,,
Confeitaria Bonjardim,cafe,388 Rua do Bonjardim,41.14965795916694,-8.609320639260947,Porto,
Trevo,cafe,nan nan,41.1573665,-8.6095855,Porto,
Celeste,cafe,472A Rua do Bonjardim,41.15034471340539,-8.608961173014277,Porto,
O Caçula,cafe,nan nan,41.14894998118036,-8.616511224566745,Porto,
Cafetaria Carol,cafe,,41.1686436,-8.6360472,,
Cometa,cafe,,41.1500487854124,-8.607610836956098,,
Café Império,cafe,,41.15000698397288,-8.607731779898932,,
Café Snack Bar 4 Pontes,cafe,36 nan,41.1421073,-8.5967204,Porto,
Fábrica de Nata,cafe,nan nan,41.1451666,-8.6113259,Porto,
Normandia,cafe,nan nan,41.148934075988045,-8.608874408341496,Porto,
Casa Lamelas,cafe,nan nan,41.1596159,-8.6117254,Porto,
Celeste,cafe,Rua do Bonjardim,41.15034471340539,-8.608961173014277,,
Cometa,cafe,nan nan,41.1500487854124,-8.607610836956098,Porto,
Pim Pão Pum,cafe,,41.1523246,-8.6279285,,
Café do Ribeiro,cafe,,41.1647655,-8.6420099,,
Miguel Angelo,cafe,260 Travessa de Anselmo Braancamp,41.1533648,-8.6006689,Porto,Mo-Fr 07:00-19:00; Sa 07:00-18:00
Supernova Café,cafe,221 Rua de Guedes de Azevedo,41.1522817,-8.607696,Porto,
Confeitaria Bonjardim,cafe,Rua do Bonjardim,41.14965795916694,-8.609320639260947,,
Sabores da Invicta,cafe,nan nan,41.145325,-8.6112252,Porto,Mo-Su 07:00-20:00
Gaveto café,cafe,nan nan,41.1605275,-8.6100541,Porto,
Fumeiro,cafe,nan nan,41.1605025,-8.6054164,Porto,Mo-Sa 08:00-20:00
Casa Piramidais,cafe,44 Rua da Regeneração,41.1556505,-8.6117825,Porto,
My Green Pastry,cafe,nan nan,41.1541654,-8.6118411,Porto,
Normandia,cafe,,41.148934075988045,-8.608874408341496,,
Boca aberta,cafe,839 Rua do Bonjardim,41.1565165,-8.6078315,Porto,
Café Império,cafe,nan nan,41.15000698397288,-8.607731779898932,Porto,
Bronze,cafe,nan nan,41.1532198,-8.6046787,Porto,
Adega da Lapa,cafe,"8,10 Rua da Senhora da Lapa",41.1574395,-8.6127169,Porto,
Café Majestic,cafe,,41.14710838695576,-8.606461575762463,,Mo-Sa 09:00-23:30
Café Majestic,cafe,nan nan,41.14710838695576,-8.606461575762463,Porto,Mo-Sa 09:00-23:30
Confeitaria Santa Catarina,cafe,nan nan,41.1537767,-8.604636,Porto,
Café Bar Tulipe,cafe,nan nan,41.1508656,-8.6041559,Porto,
Vício do Café,cafe,nan nan,41.147212477273975,-8.607255327936427,Porto,
Casa de Chá de Serralves,cafe,,41.158783,-8.657755,,
Pão-Quente Pastel II,cafe,,41.1662517,-8.6115987,,
Café Sandwich da Preciosa,cafe,Rua da Preciosa,41.1769689,-8.6572501,,Mo-Fr 07:30-20:00; Sa 08:00-17:00
Sr. Custódio,cafe,Rua da Bandeirinha,41.1456738221484,-8.620306243663183,,Mo-Fr 07:00-19:00
Sport Club Guindalense,cafe,nan nan,41.1417103667188,-8.60893450475745,Porto,Mo-Sa 12:00-23:00
3 Doces,cafe,nan nan,41.1487235,-8.5862026,Porto,Mo-Fr 06:00-22:00; Sa-Su 07:00-21:00
O Melhor Croissant da Minha Rua,cafe,Estrada Exterior da Circunvalação,41.1841936,-8.6035373,,"Mo-Su,PH 08:30-19:00"
Casa Guedes,cafe,Praça dos Poveiros,41.14598110766613,-8.60348080370665,,Mo-Sa 08:00-22:30
Mão travessa,cafe,nan nan,41.1501728,-8.6174308,Porto,
Cafe Christina,cafe,nan nan,41.149729,-8.616759,Porto,
O Caçula,cafe,,41.14894998118036,-8.616511224566745,,
Sport Club Guindalense,cafe,,41.1417103667188,-8.60893450475745,,Mo-Sa 12:00-23:00
Ponto Dois,cafe,202 Avenida da França,41.1606927,-8.6281858,Porto,Mo-Fr 07:30-19:30; Sa 08:00-18:00
Bufete Horizontal,cafe,,41.14593541440762,-8.603701831553158,,
Café Jose Rela,cafe,Rua de Dom Manuel II,41.147703,-8.6219215,,
Confetaria Aliaça,cafe,nan nan,41.1496962,-8.6167007,Porto,
Bufete Olímpico,cafe,,41.14966141905132,-8.619954110141704,,
Confeitaria Acrópole,cafe,nan nan,41.1645376,-8.6021856,Porto,
Barracão,cafe,nan nan,41.1642125,-8.6019631,Porto,
Bufete Olímpico,cafe,nan nan,41.14966141905132,-8.619954110141704,Porto,
Café Brasília,cafe,nan nan,41.1587256,-8.6119309,Porto,
Delícia da Linha,cafe,Rua da Travagem,41.1652269,-8.6356069,,
Maria,cafe,nan nan,41.1601687,-8.6100294,Porto,
Castro's Cafetaria,cafe,,41.1624536,-8.6339111,,
São Tomé,cafe,,41.14798869931291,-8.605640309058986,,
Chão verde,cafe,nan nan,41.1604371,-8.6089109,Porto,
Nata,cafe,nan nan,41.1505981,-8.6053913,Porto,
Pop Chaa,cafe,468 Rua do Bonjardim,41.1503252,-8.6090703,Porto,Mo-Fr 12:30-19:15; Sa 13:00-19:15; Su off
Cancela Velha,cafe,7 Rua de Guilherme da Costa Carvalho,41.1490327,-8.6096314,Porto,
e-Learning Café Asprela,cafe,,41.174082547290034,-8.604296257087913,,
Rocha's,cafe,50 Rua de João Regras,41.1552483,-8.6082899,Porto,
Rainha do Carvalhido,cafe,,41.1667458,-8.6250458,,Mo-Su 06:30-23:00
Cafegourmet,cafe,Estrada Interior da Circunvalação,41.1761296,-8.6689795,,
The World needs nata,cafe,Rua das Flores,41.1450922,-8.6114749,,
Arcádia,cafe,,41.148193,-8.6653655,,
Pim Pão Pum,cafe,nan nan,41.1523246,-8.6279285,Porto,
Cafetaria Carol,cafe,nan nan,41.1686436,-8.6360472,Ramalde,
Bufete Catauba,cafe,nan nan,41.1478679,-8.6018984,Porto,
Café Victória,cafe,624 Rua de Cedofeita,41.1555605,-8.6190981,Porto,
Miguel Angelo,cafe,Travessa de Anselmo Braancamp,41.1533648,-8.6006689,,Mo-Fr 07:00-19:00; Sa 07:00-18:00
Cafetaria Mimo,cafe,nan nan,41.1668238,-8.6271094,Ramalde,Mo-Fr 06:30-20:00; Sa 07:30-21:00; Su 08:00-13:00
Supernova Café,cafe,Rua de Guedes de Azevedo,41.1522817,-8.607696,,
Café Académico,cafe,Rua do Mestre Guilherme Camarinha,41.1843386,-8.6023544,,
Hispano Café,cafe,nan nan,41.1646819,-8.6317274,Ramalde,
Café do Ribeiro,cafe,nan nan,41.1647655,-8.6420099,Ramalde,
Castro's Cafetaria,cafe,nan nan,41.1624536,-8.6339111,Ramalde,
Café Jose Rela,cafe,64 Rua de Dom Manuel II,41.147703,-8.6219215,Porto,
Natas D'Ouro,cafe,Rua de Sá da Bandeira,41.1470891,-8.6089577,,
Sabores da Invicta,cafe,,41.145325,-8.6112252,,Mo-Su 07:00-20:00
Café do Cais,cafe,nan nan,41.140230264943774,-8.613906466326153,Porto,
Boca aberta,cafe,Rua do Bonjardim,41.1565165,-8.6078315,,
My Green Pastry,cafe,,41.1541654,-8.6118411,,
Casa Piramidais,cafe,Rua da Regeneração,41.1556505,-8.6117825,,
O Melhor Croissant da Minha Rua,cafe,7938 Estrada Exterior da Circunvalação,41.1841936,-8.6035373,Porto,"Mo-Su,PH 08:30-19:00"
Fogo no Tacho,cafe,,41.151407030852646,-8.605047386049453,,
Fumeiro,cafe,,41.1605025,-8.6054164,,Mo-Sa 08:00-20:00
Romaca,cafe,,41.15179778716834,-8.604834509037275,,
Gaveto café,cafe,,41.1605275,-8.6100541,,
Allegro,cafe,,41.15357527110416,-8.603632072452786,,
Fogo no Tacho,cafe,nan nan,41.151407030852646,-8.605047386049453,Porto,
Bar Instituto de Socorro a Náufragos,cafe,nan nan,41.14805147874629,-8.653095727829824,Porto,
Belami,cafe,,41.149592245122655,-8.604351377521363,,
,cafe,nan nan,41.1653975,-8.6433671,Ramalde,
Café Gelataria Pintarola,cafe,,41.1608871,-8.6209753,,
Cafetaria Santo António,cafe,,41.1461443,-8.6203386,,
Café do Ari,cafe,,41.1489007,-8.6071632,,
Cafetaria Tasse,cafe,,41.1489887,-8.6074823,,
Calma no Mercado,cafe,,41.149316,-8.6073169,,
Pão-Quente Pastel II,cafe,nan nan,41.1662517,-8.6115987,Porto,
Kapa 7,cafe,nan nan,41.1729855,-8.6375848,Ramalde,
Café Sandwich da Preciosa,cafe,462 Rua da Preciosa,41.1769689,-8.6572501,Ramalde,Mo-Fr 07:30-20:00; Sa 08:00-17:00
David,cafe,nan nan,41.15089568617398,-8.602342512583132,Porto,
Confeitaria Porto Antigo,cafe,,41.1460857,-8.620502,,
Café da D. Gina,cafe,,41.1490468,-8.6069994,,
David,cafe,,41.15089568617398,-8.602342512583132,,
Say Cheesecake! & Co.,cafe,21 Rua do Almada,41.1463253,-8.6122644,Porto,
TMP Café,cafe,,41.1478339,-8.6096515,,"Tu-Fr 12:00-19:00; Sa,Su 12:00-16:00"
Vegana,cafe,,41.147525,-8.6008603,,
Maçaroca,cafe,nan nan,41.1664429,-8.6471721,Ramalde,
Delícia da Linha,cafe,240 Rua da Travagem,41.1652269,-8.6356069,Ramalde,
Eat Chevere,cafe,,41.1557128,-8.613388,,
Gabero,cafe,,41.1553017,-8.6025057,,
Casa Agrícola,cafe,,41.1547078,-8.6286949,,
Café Presidente,cafe,,41.1602365,-8.5788492,,
Café Capim,cafe,nan nan,41.1672025,-8.6344359,Ramalde,
Tasca do Luís - Panados,cafe,Rua da Madeira,41.1459611,-8.6101046,,
Almada Bistrô,cafe,542 nan,41.152103,-8.6118589,Porto,Mo-Fr 09:00-20:00; Sa 10:00-20:00; Su 12:00-20:00
Confeitaria Acrópole,cafe,,41.1645376,-8.6021856,,
Barracão,cafe,,41.1642125,-8.6019631,,
Flatia Doce,cafe,nan nan,41.1600685,-8.6043853,Porto,
Adega da Lapa,cafe,Rua da Senhora da Lapa,41.1574395,-8.6127169,,
Fábrica de Nata,cafe,,41.1451666,-8.6113259,,
Rio de Janeiro,cafe,,41.1673661,-8.6251386,,
Maçaroca,cafe,,41.1664429,-8.6471721,,
Café Tia,cafe,Rua de Augusto Rosa,41.1433648,-8.6083083,,Mo-Fr 08:00-19:00
Casa Lamelas,cafe,,41.1596159,-8.6117254,,
Wilson,cafe,,41.1529582,-8.6084196,,
Meu Calzone Club,cafe,nan nan,41.1524305,-8.6096073,Porto,
Confeitaria Santa Catarina,cafe,,41.1537767,-8.604636,,
LOOK.Sharp Cafe Porto | Coworking | Events | Retail,cafe,41 Rua de Cimo de Vila,41.1445615,-8.6087011,Porto,Mo-Su 08:00-22:00
Café Chuva das Estrelas,cafe,,41.1622509,-8.6575432,,
Tamarino,cafe,,41.1601052,-8.6431998,,
Federação de Colectividades do Porto,cafe,nan nan,41.142432641783934,-8.612971346899663,Porto,
Nápoles,cafe,,41.154233,-8.6046315,,
Bronze,cafe,,41.1532198,-8.6046787,,
Café Java,cafe,nan nan,41.14508784701997,-8.607505605489164,Porto,
Apartamento,cafe,,41.1560009,-8.619363,,
Confeitaria São Domingos,cafe,37 Largo de São Domingos,41.14291669541715,-8.615170479218442,Porto,
Vaga da Boavista,cafe,,41.1601464,-8.6438786,,
Rian,cafe,,41.15108935952164,-8.61718133695465,,
Pinguim,cafe,nan nan,41.14237702326209,-8.61677778641251,Porto,
SO Coffee Roasters,cafe,Rua Sá de Noronha,41.1484699,-8.615088,,Mo-Sa 09:00-17:00; Su 09:30-13:30
Café Bar Tulipe,cafe,,41.1508656,-8.6041559,,
Club Desportivo e Cultural dos Guindais,cafe,Avenida de Gustavo Eiffel,41.1410326,-8.6091523,,
Solar Sta. Catarina,cafe,965 Rua de Santa Catarina,41.1547174,-8.6047747,Porto,
Onital Cervejaria,cafe,,41.1586613,-8.5987883,,Mo-Sa 07:00-02:00
My Coffee Porto,cafe,Escadas Codecal,41.1411404,-8.610063,,
Do Norte By Hungry Biker,cafe,Rua do Almada,41.1464452,-8.6122686,,Mo-Su 08:30-16:00
100 Culpa,cafe,nan nan,41.1487617,-8.6041266,Porto,
Rian,cafe,nan nan,41.15108935952164,-8.61718133695465,Porto,
Urca,cafe,nan nan,41.1511854,-8.608561,Porto,
Esquires Coffee,cafe,nan nan,41.1462209,-8.6076256,Porto,
Confeitaria Ateneia,cafe,Praça da Liberdade,41.1462989,-8.6119038,,Mo-Sa 08:00-20:00
Almada 331,cafe,nan nan,41.1497085,-8.6121872,Porto,
Jardim do Japão,cafe,492 Rua do Bonjardim,41.1506189,-8.6087472,Porto,Mo-Sa 10:00-19:00; Su off
Cafetaria Pistachio,cafe,,41.1583793,-8.633247,,
Snoopy,cafe,,41.1582818,-8.6322101,,
Confeteiria de Marqûes,cafe,nan nan,41.1616044,-8.6037242,Porto,
Cris Bar,cafe,,41.1424506,-8.6140752,,
3 Doces,cafe,,41.1487235,-8.5862026,,Mo-Fr 06:00-22:00; Sa-Su 07:00-21:00
Mão travessa,cafe,,41.1501728,-8.6174308,,
Novidali,cafe,,41.1621664,-8.6671182,,
Bem Bom,cafe,,41.150061883979205,-8.606442790788202,,
Casa de Chá de Serralves,cafe,nan nan,41.158783,-8.657755,Porto,
Café Snack Bar 4 Pontes,cafe,,41.1421073,-8.5967204,,
Com Sotaque,cafe,120 Rua do Alferes Malheiro,41.1522882,-8.6107157,Porto,"Mo,Su off; Tu-Sa 11:00-20:00"
Romaca,cafe,nan nan,41.15179778716834,-8.604834509037275,Porto,
Labareda,cafe,,41.1555805,-8.5949161,,
Lameiras,cafe,Rua do Bonjardim,41.15110391040042,-8.608260852734603,,
Allegro,cafe,nan nan,41.15357527110416,-8.603632072452786,Porto,
Belami,cafe,nan nan,41.149592245122655,-8.604351377521363,Porto,
O Cantinho do Porto,cafe,,41.1553382,-8.5946763,,
LM art cafe,cafe,nan nan,41.162609,-8.6207432,Porto,
Rosi. Cafe & more,cafe,,41.1510811,-8.6212225,,
Trevo,cafe,,41.1573665,-8.6095855,,
Bem Bom,cafe,nan nan,41.150061883979205,-8.606442790788202,Porto,
Maria Dentada,cafe,Rua do Campo Alegre,41.1534852,-8.6426094,,"Nov-Mar Tu-Su 10:00-18:00; Apr-Oct Tu-Su 10:00-18:30; Jan 01,Dec 25 off"
CACAU,cafe,,41.1500828,-8.6167178,,
Chá Clube,cafe,,41.1633987,-8.6649249,,
Cafe Christina,cafe,,41.149729,-8.616759,,
MNT Vegan Café,cafe,83 Travessa de Alferes Malheiro,41.1525487,-8.6087849,Porto,"Mo,Su off; Tu-Sa 12:00-19:00"
Sissi,cafe,518 Rua do Bonjardim,41.15092993885172,-8.608471754678868,Porto,
Itaipú,cafe,50 Praça Guilherme Gomes Fernandes,41.1476156,-8.6145412,Porto,
Nata,cafe,,41.1505981,-8.6053913,,
Ponto Dois,cafe,Avenida da França,41.1606927,-8.6281858,,Mo-Fr 07:30-19:30; Sa 08:00-18:00
Viriato,cafe,Rua de Alberto Aires de Gouveia,41.146736,-8.6204861,,
Sissi,cafe,Rua do Bonjardim,41.15092993885172,-8.608471754678868,,
Café Brasília,cafe,,41.1587256,-8.6119309,,
Maria,cafe,,41.1601687,-8.6100294,,
Lameiras,cafe,nan Rua do Bonjardim,41.15110391040042,-8.608260852734603,Porto,
Expresso Coutinho,cafe,nan nan,41.1771619,-8.6092793,Porto,
Sabores ponderados,cafe,nan nan,41.1770983,-8.6088959,Porto,
Chão verde,cafe,,41.1604371,-8.6089109,,
Confetaria Aliaça,cafe,,41.1496962,-8.6167007,,
The World needs nata,cafe,291 Rua das Flores,41.1450922,-8.6114749,Porto,
Cafetaria da Bolsa,cafe,,41.1428662,-8.6154605,,
Erva Nasce,cafe,Rua de Alves Redol,41.1606043,-8.6158714,,
Ice,cafe,Alameda de Basílio Teles,41.146521,-8.6313136,,
Café São Nicolau,cafe,,41.1411125,-8.6175629,,
Café Bugatti,cafe,,41.1623445,-8.6076678,,
Café Numão,cafe,35 Rua do Castelo de Numão,41.1688032,-8.6277457,Ramalde,
Confeitaria Royal,cafe,nan Rua dos Bragas,41.1529321,-8.6138481,Porto,
Praça 63,cafe,63 Praça Guilherme Gomes Fernandes,41.1478296,-8.6149455,Porto,
Como em casa,cafe,,41.1495476,-8.624324,,
Rainha do Pão Quente,cafe,nan nan,41.1484415,-8.5862823,Porto,
Corcel,cafe,52 Rua São João de Brito,41.1620041,-8.6509396,Ramalde,
Vitor's,cafe,,41.1444261,-8.6175659,,
Café Brasil,cafe,242 Rua da Madeira,41.1459669,-8.6102645,Porto,"Mo-Fr 06:00-20:00; Sa,Su 08:00-20:00"
Pão Fôfo,cafe,216 Rua de Camões,41.1521946,-8.6102621,Porto,Mo-Sa 07:00-20:00
A Esquininha,cafe,nan nan,41.155302,-8.609076,Porto,
Tupi - Pastelaria Snack-Bar,cafe,nan nan,41.1472064,-8.6086598,Porto,
A Fonte,cafe,,41.1432869,-8.6178637,,
Foguete,cafe,45 Rua de Justino Teixeira,41.1494216,-8.5864437,Porto,Mo-Su 06:00-24:00; Sa off
Maxados Café,cafe,25;27;29 Rua de Justino Teixeira,41.1492638,-8.5864793,Porto,
Metro Café,cafe,17 Rua de Justino Teixeira,41.1491621,-8.5865017,Porto,"Mo-Sa 00:00-02:00,06:00-24:00"
Geladaria Neveiros,cafe,,41.1598565,-8.600814,,Mo-Sa 08:00-19:00
Confeitaria Suzi Paula,cafe,6 Rua de Ferreira Cardoso,41.146663,-8.5960227,Porto,
Lado B,cafe,Rua de Passos Manuel,41.1465801,-8.605383,,Mo-Th 11:00-23:30; Fr-Sa 11:00-01:45
Chafariz da Trindade,cafe,Rua de Fernandes Tomás,41.1506382,-8.6098237,,Mo-Sa 07:00-02:00
Biosque,cafe,,41.1535404,-8.6132606,,
pompier,cafe,nan nan,41.1489593,-8.6016896,Porto,
Confeitaria Ricardo Jorge,cafe,,41.150274,-8.6118067,,
O Teatro,cafe,,41.1488244,-8.6151481,,
Célia,cafe,Rua do Rosário,41.149715,-8.6207978,,
Cantarinha,cafe,,41.1501319,-8.6231348,,
Trigueirinha do Viso,cafe,,41.1789318,-8.6442805,,
Café Xanoca,cafe,nan nan,41.1633827,-8.5725838,Porto,
Café Pentágono,cafe,nan nan,41.1661196,-8.572218,Porto,
Café Juvenil,cafe,nan nan,41.163001,-8.5730987,Porto,
Segredos de Cristal,cafe,31 Rua de Justino Teixeira,41.1492033,-8.5864917,Porto,
Cerval Café,cafe,nan nan,41.1461686,-8.6096974,Porto,
Tostinhas,cafe,nan nan,41.1474492,-8.6093148,Porto,
Bella Roma,cafe,nan nan,41.1468963,-8.6105149,Porto,
Café Vasco,cafe,nan nan,41.1567709,-8.6793261,Porto,
Galáctica,cafe,nan nan,41.1479743,-8.604755,Porto,
Dragão,cafe,nan nan,41.147753,-8.6040394,Porto,
Belo Mundo,cafe,542 Rua de Santa Catarina,41.1508751,-8.6052714,Porto,Mo-Sa 08:00-20:00
Aquarela,cafe,nan nan,41.1508323,-8.6053027,Porto,
Snipe,cafe,nan nan,41.1507053,-8.6067073,Porto,
Nata Lisboa,cafe,nan nan,41.1505725,-8.6055941,Porto,
San Remo,cafe,,41.1593899,-8.6368594,,
Costa Moreira,cafe,nan nan,41.1490554,-8.6085607,Porto,
Vaccarum,cafe,839 Rua de Fernandes Tomás,41.1502873,-8.6084078,Porto,
Café Aliança,cafe,152 Avenida dos Aliados,41.1482626,-8.610588,Porto,Mo-Fr 06:30-20:00; Sa 07:00-19:00
BVP Café,cafe,nan nan,41.1485985,-8.6099138,Porto,
Spring,cafe,nan nan,41.1482283,-8.6077565,Porto,
Baptista,cafe,nan nan,41.1484005,-8.6069161,Porto,
Confeitaria do Bolhão,cafe,339 Rua Formosa,41.1486264,-8.6076272,Porto,Mo-Su 06:00-20:00
Padaria Pastelaria D. João IV,cafe,291 Rua Dom João IV,41.1490932,-8.6022135,Porto,
Las Casas,cafe,nan nan,41.1478814,-8.6028855,Porto,
Christina Dom Alktoque,cafe,638 Rua de Santa Catarina,41.1517504,-8.6049521,Porto,
Estrela do Oriente,cafe,nan nan,41.1491639,-8.6034327,Porto,
Madame Gertrude,cafe,44 Passeio de São Lázaro,41.1463464,-8.6024234,Porto,"Mo-Su 19:00-23:00; Tu off; We off; Fr,Sa 19:00-24:00"
Capelio,cafe,,41.1406073,-8.6124146,,
Ice cream point,cafe,nan nan,41.1685813,-8.6882018,Porto,
Casa Mara,cafe,,41.143771,-8.6212473,,
Canela Moscada,cafe,nan nan,41.1651166,-8.6706218,Porto,
Troia,cafe,,41.1484378,-8.6196636,,
Decomur,cafe,,41.1477501,-8.620265,,
Doce Alto,cafe,250 Praça Marquês de Pombal,41.1620103,-8.6041735,Porto,
Confeitaria O Pastel,cafe,nan nan,41.1618084,-8.6069254,Porto,
Café Vime,cafe,nan Rua Nova da Alfândega,41.1408367,-8.6167539,Porto,
Bar Y,cafe,nan nan,41.1802101,-8.6057711,Porto,
Bar 2,cafe,nan nan,41.1804887,-8.6080724,Porto,
Bar x,cafe,nan nan,41.1805856,-8.6074716,Porto,
The Traveller Caffe,cafe,165 Rua de Passos Manuel,41.1467919,-8.6053098,Porto,"Mo,We 08:30-15:00; Th,Fr 08:30-16:00; Sa,Su 08:30-17:00"
Clips,cafe,,41.1767513,-8.625622,,
Calhambeque,cafe,Rua de São Sebastião,41.1426688,-8.6124018,,
Duas de Letra,cafe,48 Passeio de São Lázaro,41.1463928,-8.6022812,Porto,Mo-Th 10:00-18:00; Fr 10:00-23:30; Sa 11:30-23:30
Nun'Álvares,cafe,,41.1523461,-8.6073535,,
Belíssimo,cafe,,41.1510468,-8.6075814,,
Confeitaria Concha d'Ouro,cafe,nan nan,41.1639645,-8.6623417,Ramalde,
Duas de Letra,cafe,Passeio de São Lázaro,41.1463928,-8.6022812,,Mo-Th 10:00-18:00; Fr 10:00-23:30; Sa 11:30-23:30
Estrela do Oriente,cafe,,41.1491639,-8.6034327,,
Las Casas,cafe,,41.1478814,-8.6028855,,
Galáctica,cafe,,41.1479743,-8.604755,,
Dragão,cafe,,41.147753,-8.6040394,,
Mariana,cafe,nan nan,41.1428434,-8.6202435,Porto,
Belo Mundo,cafe,Rua de Santa Catarina,41.1508751,-8.6052714,,Mo-Sa 08:00-20:00
The Coffee Room,cafe,nan nan,41.1456538,-8.6124966,Porto,
Aquarela,cafe,,41.1508323,-8.6053027,,
Snipe,cafe,,41.1507053,-8.6067073,,
Café Sical,cafe,nan nan,41.1479098,-8.6125908,Porto,
Café Ramalho Ortigão,cafe,nan nan,41.1521135,-8.5906668,Porto,
Nata Lisboa,cafe,,41.1505725,-8.6055941,,
Costa Moreira,cafe,,41.1490554,-8.6085607,,
Sandwich Chaleira,cafe,262 Rua de Eugénio de Castro,41.1633149,-8.6479761,Ramalde,"Mo-Fr 7:30-19:00, Sa-Su 08:00-19:00"
Madame Gertrude,cafe,Passeio de São Lázaro,41.1463464,-8.6024234,,"Mo-Su 19:00-23:00; Tu off; We off; Fr,Sa 19:00-24:00"
Vaccarum,cafe,Rua de Fernandes Tomás,41.1502873,-8.6084078,,
A Padaria Portuguesa,cafe,71 Rua dos Heróis e Mártires de Angola,41.1515978,-8.6105587,Porto,
The Traveller Caffe,cafe,Rua de Passos Manuel,41.1467919,-8.6053098,,"Mo,We 08:30-15:00; Th,Fr 08:30-16:00; Sa,Su 08:30-17:00"
Soundwich,cafe,nan nan,41.1703651,-8.6716536,Porto,Mo-Fr 12:00-22:30; Sa-Su 10:00-22:30
Ice cream point,cafe,,41.1685813,-8.6882018,,
Santa Gloria,cafe,nan nan,41.1459797,-8.6147759,Porto,
Cafetaria,cafe,nan nan,41.1424742,-8.6106802,Porto,
Zenith Porto,cafe,86 Praça de Carlos Alberto,41.1484849,-8.6154741,Porto,Mo-Su 08:00-18:00
Canela Moscada,cafe,,41.1651166,-8.6706218,,
Doce Alto,cafe,Praça Marquês de Pombal,41.1620103,-8.6041735,,
Café Divino,cafe,nan nan,41.1558302,-8.6090408,Porto,
Confeitaria O Pastel,cafe,,41.1618084,-8.6069254,,
Café Vime,cafe,Rua Nova da Alfândega,41.1408367,-8.6167539,,
A Africana,cafe,nan nan,41.1571877,-8.6098817,Porto,
Bar Y,cafe,,41.1802101,-8.6057711,,
Confeitaria Beleza,cafe,378 Rua de Camões,41.1552866,-8.6099139,Porto,
Bar 2,cafe,,41.1804887,-8.6080724,,
Bar x,cafe,,41.1805856,-8.6074716,,
Jeronymo,cafe,67 Rua dos Heróis e Mártires de Angola,41.1515706,-8.6106801,Porto,
Forno da Boavista,cafe,,41.1585598,-8.6339058,,
E-Learning Café Botânico,cafe,1277 Rua do Campo Alegre,41.1540613,-8.6432252,Porto,
Café São Carlos,cafe,30 Travessa de São Carlos,41.1515768,-8.6140837,Porto,
Café Pedra Bonita,cafe,nan nan,41.1701028,-8.6569072,Ramalde,
Padaria Molete,cafe,207 Rua do Heroísmo,41.1463837,-8.5928427,Porto,
Damião de Góis,cafe,Rua de Damião de Góis,41.1619734,-8.6141869,,
Confeitaria Boa Viagem,cafe,Rua da Estação,41.1483623,-8.5863011,,
Café Trópico,cafe,Rua António Carneiro,41.1501167,-8.5938254,,
Confeitaria Império,cafe,Rua de Santa Catarina,41.1475395,-8.6067125,,Mo-Sa 07:30-00:00
Deu-la-Deu I,cafe,,41.1502813,-8.6069431,,
Sinatra's,cafe,,41.1508844,-8.6064082,,
Fatias Gulosas,cafe,Rua de Guedes de Azevedo,41.1525976,-8.6076958,,
Santana,cafe,nan nan,41.1425357,-8.6131976,Porto,
Deu La Deu 2,cafe,Rua Sá da Bandeira,41.1514285,-8.6066052,,
Gostos e Paladares,cafe,,41.1516249,-8.606479,,
Locarno - Café Snack-Bar,cafe,Rua de Guedes de Azevedo,41.1521975,-8.606764,,
Café Bola 13,cafe,15 Rua Escura,41.1434032,-8.6117346,Porto,
Lea,cafe,nan nan,41.1588165,-8.6336672,Porto,
Café Porto Alegre,cafe,nan nan,41.1701719,-8.6568412,Ramalde,
Café Aliança,cafe,Avenida dos Aliados,41.1482626,-8.610588,,Mo-Fr 06:30-20:00; Sa 07:00-19:00
Lanchonette Napolitana,cafe,nan nan,41.1732596,-8.6547288,Ramalde,
Sotocal,cafe,nan nan,41.1428129,-8.602538,Porto,
BVP Café,cafe,,41.1485985,-8.6099138,,
Spring,cafe,,41.1482283,-8.6077565,,
Mesa 325,cafe,325 Avenida de Camilo,41.1482063,-8.5973505,Porto,Mo-Fr 08:30-18:00; Sa 09:00-14:00
Baptista,cafe,,41.1484005,-8.6069161,,
Confeitaria do Bolhão,cafe,Rua Formosa,41.1486264,-8.6076272,,Mo-Su 06:00-20:00
Padaria Pastelaria D. João IV,cafe,Rua Dom João IV,41.1490932,-8.6022135,,
Santini Porto,cafe,Largo dos Lóios,41.1456478,-8.6121459,,Mo-Su 11:00-24:00
Cafetaria da Bolsa,cafe,nan nan,41.1428662,-8.6154605,Porto,
BUuh!,cafe,164 Praça da República,41.1545652,-8.6118216,Porto,"Mo-Sa 10:00-20:00; Su,PH off"
Sagres,cafe,nan nan,41.1442281,-8.6073234,Porto,
Batalha,cafe,nan nan,41.1442937,-8.6072832,Porto,
A Loja dos Pastéis de Chaves,cafe,476 Rua da Firmeza,41.1510704,-8.6057977,Porto,Mo-Su 7:00-20:00
Doce Mar,cafe,,41.1567048,-8.6814028,,
