name,type,address,latitude,longitude,freguesia,opening_hours
Stilcoup,hairdresser_supply, ,41.1460025,-8.6082557,,
Costa Braga,vacant,Rua 31 de Janeiro 194;186,41.1460809,-8.6079531,,"Mo-Fr 09:00-12:30,14:30-19:00; Sa 10:00-13:00"
Machado Joalheiro,jewelry,Rua 31 de Janeiro 200,41.1460813,-8.6078751,,
Hélio,vacant, ,41.1460793,-8.6078056,,
EcoMassage & Esthetics,massage,Rua 31 de Janeiro 210,41.1460831,-8.6077428,,
Ribeiro,hairdresser, ,41.1459616,-8.607493,,
Coruby,vacant,Rua 31 de Janeiro 220,41.1460843,-8.6076755,,
Toni,kiosk, ,41.1459711,-8.6071904,,
Amour Glamour,clothes,Rua 31 de Janeiro 256,41.1460825,-8.6072129,,
Tânia Vieira,gift, ,41.1458471,-8.6073309,,
Moloko,clothes,Rua 31 de Janeiro 248,41.1460835,-8.6073304,,
Jorge Lima,hairdresser, ,41.145947,-8.6073497,,
Casa Lima,bag,Rua de Rodrigues Sampaio 186,41.1490094,-8.610007,,
Confeitaria Paparoca da Foz,bakery, ,41.1481828,-8.6651708,,
OitoEmPonto,gift,Rua de Tânger ,41.1618603,-8.6599418,,
Marretas Bébé Infantil Juvenil,clothes,Rua de Cedofeita 230,41.150849,-8.6171215,,Mo-Sa 09:30-19:30
luis auto,car_repair,Rua Almirante Leote do Rego ,41.1657399,-8.6133752,,
,car_repair,Rua das Escolas ,41.1592446,-8.5804394,,
Vodafone,mobile_phone,Rua da Ranha ,41.1763046,-8.5670339,,
Ricardo Campus - Caricaturas,art, ,41.1543416,-8.5912762,,
Casa do Tabaco,tobacco,Rua da Boa Hora 120,41.1524606,-8.6206802,,Mo-Sa 10:00-19:30
Frutaria Campanhã,greengrocer, ,41.1487978,-8.5867368,,
,hairdresser,Rua de Justino Teixeira 53 (1º andar),41.1494921,-8.586429,,
SP Cosméticos para Cabeleireiros,cosmetics,Rua Pinto Bessa 27;29,41.1487993,-8.5865212,,
Sapataria Lado B,shoes, ,41.1488069,-8.5866177,,"Mo-Fr 10:00-12:30,14:00-19:00; Sa 10:00-13:00"
Talhos Pessegueiro,butcher,Rua de Justino Teixeira 7,41.1491093,-8.5865151,,
Froiz,supermarket,Rua Doutor Plácido da Costa ,41.1801828,-8.6039774,,"Mo-Sa 09:00-22:00; PH,Su 10:00-22:00"
Confeitaria Tamisa,bakery,Praça Dona Filipa de Lencastre 175,41.1484157,-8.612819,,
Ana Raquel,hairdresser,Avenida de Fernão de Magalhães 2976,41.1748789,-8.5839902,,
PCDiga,computer,Avenida de Fernão de Magalhães 2949,41.1747295,-8.5847464,,Mo-Sa 10:00-20:00
RHPro,computer,Avenida de Fernão de Magalhães 2962,41.1746588,-8.5840988,,
Carnes Corujeira,butcher, ,41.1630414,-8.572988,,
Mercado Laranjinha,convenience,Rua do Cerco do Porto 357,41.1636154,-8.5666861,,
Pão Quente Grupi,bakery, ,41.1628761,-8.5733035,,
,convenience, ,41.1635834,-8.5718365,,
Rent in Porto - Rent Bike Car Moto Rent Porto Centro Portugal,rental,Avenida Gustavo Eiffel 290,41.1410944,-8.6088978,,
GreenBus,travel_agency,Rua de Aleixo da Mota 86 B,41.1495931,-8.6533514,,
Nandinha,confectionery,rua Serpa Pinto ,41.1611763,-8.6208529,,Mo-Su 07:00-21:00
MHR - Informática e Electrodomésticos,electronics, ,41.1831963,-8.6093089,,
Talho de Alcantara,department_store, ,41.1704418,-8.5855531,,
Quiosque da Ponte,kiosk,Avenida Vímara Peres 57,41.1427243,-8.6103232,,
In Travel,travel_agency,Rua Mouzinho da Silveira 354;352,41.1448923,-8.6111248,,
Casa Coração de Jesus - Artigos Religiosos,religion,Rua de Mouzinho da Silveira 302;3 04,41.1445605,-8.6115659,,
Boutique,clothes,Rua Mouzinho da Silveira 288,41.1444433,-8.6117197,,
Chafariz Artesanato,gift,Rua Mouzinho da Silveira 274,41.1442379,-8.6119932,,
Tourism Point,travel_agency,Rua Mouzinho da Silveira 270,41.1440475,-8.6122379,,
Marcobaltazar - Barber shop,hairdresser,Rua Mouzinho da Silveira 258,41.1439754,-8.6123358,,
Paula Costa,clothes,Rua Mouzinho da Silveira 254,41.1439327,-8.6123877,,
Galerias Vandoma,antiques, ,41.1432628,-8.6130888,,
Portugalidades,gift,Rua Mouzinho da Silveira 172;170,41.1432291,-8.6133667,,
Fernol,furniture,Rua Mouzinho da Silveira 126,41.1429161,-8.6137969,,
Professional Brokers,pawnbroker,Rua Mouzinho da Silveira 112,41.1428197,-8.613917,,
Casa Mousinho,gift,Rua Mouzinho da Silveira 118;116,41.1428593,-8.6138645,,
Cabaz do Infante,alcohol, ,41.1425879,-8.6139689,,
Cooperativa Artística Árvore,books, ,41.1446728,-8.6184047,,
Raras Socks Kids,clothes,Rua de Santa Teresa 40,41.1478657,-8.6143202,,
Essência do Vinho,alcohol, ,41.1418779,-8.6141083,,
Moutinho,jewelry, ,41.141386,-8.6133399,,
Bandeiras Sousa & Martins,gift, ,41.1411497,-8.6131066,,
Talho São João,butcher, ,41.1410174,-8.613073,,
Magic Tourism,travel_agency, ,41.1431463,-8.6101389,,
Mercearia dos Guindais,greengrocer, ,41.1412436,-8.6084732,,
Padaria Molete,bakery,Rua do Heroísmo 207,41.1463837,-8.5928427,,
Óptica Pupila,optician,Rua 31 de Janeiro 197,41.1462139,-8.6078191,,"Mo-Fr 09:30-13:00, 14:30-19:00; Sa 09:30-13:00, 14:30-18:00"
Papeleria Castro,stationery, ,41.1590714,-8.580286,,
Oporto Confeitaria,bakery,Rua da Alegria 2112,41.1650123,-8.5986656,,
Ludimusic - Instrumentos Musicais,musical_instrument,Avenida da Boavista 25,41.1569498,-8.6240802,,"Mo-Fr 10:00-13:00,14:30-20:00; Sa 10:00-13:00,14:30-19:00; Su,PH off"
Padaria  Jamor,bakery, ,41.1729963,-8.655288,,
Restaurante Proa de Pereiró,bakery, ,41.1731297,-8.6551744,,
Adão Oculista,optician, ,41.1731172,-8.6548339,,
Talho Ponte do Infante,butcher, ,41.1435605,-8.6021315,,
Auto Recto,car_parts, ,41.144762,-8.6007021,,
Drogaria São Vítor,chemist, ,41.1448822,-8.6008429,,
Fruti Mar,greengrocer,Rua de Oliveira Monteiro 44,41.1569274,-8.6206722,,
Serralharia Orlando Ferreira,glaziery, ,41.1427825,-8.6028533,,
Castro Electrónica,computer, ,41.1433007,-8.6030476,,
Gaiatem,car_parts, ,41.1438734,-8.6048567,,
Make me a Star,photo, ,41.1436764,-8.60496,,
Suribachi (bio shop & restaurant),convenience, ,41.1488556,-8.5974681,,
Mercearia Duque de Loulé,greengrocer, ,41.1445385,-8.604602,,
Carla Cabeleireiro,hairdresser, ,41.1449385,-8.6043739,,
Donna Viagem,travel_agency, ,41.1449071,-8.6041231,,
Perfumes & Companhia,perfumery,Rua de Santa Catarina 307; 309; 311,41.1489218,-8.6062274,,
Space It,furniture, ,41.1443659,-8.6028209,,
Carpintaria das Fontaínhas,trade, ,41.1441375,-8.6027043,,
Stilcoup,cosmetics, ,41.1434922,-8.6029362,,
Manuel M. Guerreiro,hardware, ,41.1432762,-8.6023382,,
Jorge Amortecedores,car_parts, ,41.1439569,-8.6041608,,
,gift, ,41.1435179,-8.6076793,,
Padeirinha Doce,bakery, ,41.1436361,-8.6076347,,
Bazar,chemist, ,41.1437235,-8.6076332,,
Barbearia do Sol,hairdresser, ,41.1433907,-8.6073457,,
Alberto Pereira Lda.,general, ,41.1433009,-8.6054189,,
Paulista,bakery, ,41.1443583,-8.6072415,,
Manuel Sapateiro,shoes, ,41.1444754,-8.6086255,,
Nut'SãoJoão,chocolate, ,41.1837566,-8.599979,,
Cozinha Doce,confectionery,Escadas do barredo ,41.1407525,-8.6122832,,
Nortenha Pneus,tyres, ,41.1774674,-8.6523043,,
Robbialac,paint, ,41.177145,-8.651913,,
Auto Sueco - Volvo,car, ,41.1750741,-8.6499535,,
Auto Sueco - Mazda,car, ,41.1746566,-8.6494236,,
Auto Sueco - Honda,car, ,41.1744039,-8.6490908,,
Trabalho de Mestre,car_repair, ,41.1753524,-8.6497255,,
Carglass,car_repair, ,41.1751506,-8.6494266,,
BMW,car, ,41.1739725,-8.6479477,,
Moysés Cardoso & Companhia,trade, ,41.1737406,-8.6482867,,
Ambar,trade, ,41.1730959,-8.6474578,,
Top Car,car_repair, ,41.1726181,-8.6469063,,
Pneuvita,tyres, ,41.1727457,-8.6470666,,
Centro Liberty Auto,car_repair, ,41.1724836,-8.6467585,,
Kia,car, ,41.1695147,-8.646181,,
Land Rover,car, ,41.1698477,-8.6466057,,
C.A.M. Mitsubishi,car_repair, ,41.1699942,-8.6467791,,
C.A.M. Citröen,car, ,41.1700821,-8.6469242,,
C.A.M. Ford,car, ,41.1702287,-8.6470658,,
C.A.M. Fiat,car, ,41.1703938,-8.6472888,,
Jaguar,car, ,41.1719417,-8.6492778,,
Lotus,car, ,41.1720856,-8.6494548,,
Cibercar,car, ,41.1723333,-8.6497556,,
Gamobar Peças,car_repair, ,41.1725518,-8.6500387,,
Europeças,car_repair, ,41.1727462,-8.6502581,,
Ducati Norte,motorcycle,Rua de Delfim Ferreira 739,41.1736586,-8.6518135,,"Mo-Fr 09:00-13:00,14:30-18:30; Sa 09:30-12:30"
Cruzeiro das 6 pontes,ticket,Rua Canastreiros 40,41.1403075,-8.6130334,,Mo-Su 10:00-18:00
Marques Soares,clothes,Rua das Carmelitas 132,41.1467616,-8.6147235,,
,yes,Rua Miguel Bombarda 648,41.1492063,-8.62456,,
Bella Torre,pastry,Rua das Carmelitas 152,41.1468666,-8.6149444,,
Era uma vez no Porto,vacant,Rua das Carmelitas 162,41.1469446,-8.6150732,,"Mo-We,Sa 17:00-02:00; Th-Fr 17:00-04:00; Su 21:30-02:00"
Pedras & Pêssegos,furniture,Praça Coronel Pacheco 34,41.151507,-8.6145526,,
O Sótão da Tia Becas,antiques,Travessa de São Carlos 22,41.1515454,-8.6142863,,Mo-Fr 14:30-19:00
Marpel - Artigos de Descanso,bed,Rua Álvares Cabral ,41.1541322,-8.6135121,,
,vacant,Rua de Miguel Bombarda 425,41.1494384,-8.6220007,,
Vieguini Scooters & Bikes,bicycle,Rua Nova da Alfândega 7,41.1407762,-8.6167084,,Mo-Su 09:00-19:30
Lua-de-Mel,bakery, ,41.1665253,-8.6553317,,
Casa Navarro,leather,Rua Fernando Tomás 747,41.1500058,-8.6073665,,Mo-Sa 10:00-19:00
Viva,interior_decoration, ,41.1466642,-8.6070446,,
Casa Othello,houseware,Rua de Santa Catarina 54; 60,41.1466653,-8.6068286,,
Feels Like Home,yes,Rua de Santa Catarina 53,41.1466983,-8.6071069,,
Auto Ortigão,car_repair, ,41.1514071,-8.590066,,
Madureira,clothes,Rua das Carmelitas 20,41.1461253,-8.6137246,,
Padaria Ribeiro,bakery, ,41.1475189,-8.6149832,,
Casa Cerdeira Mercearia,convenience,Rua de Santa Catarina 533,41.1508772,-8.6054957,,Mo-Sa 09:00-20:00
Cais da Ribeira,travel_agency, ,41.1402959,-8.6135611,,
Frutaria da Trindade,greengrocer,Rua de Fernandes Tomás 957,41.1506214,-8.6097423,,Mo-Sa 07:00-18:30
,butcher,Rua Escura ,41.1433542,-8.6115954,,
Padaria Molete,bakery, ,41.1456769,-8.6033749,,Tu-Sa 07:00-20:00; Su 08:00-19:00
Paladar,coffee, ,41.1438546,-8.613881,,
A Padaria Portuguesa,bakery,Rua dos Heróis e Mártires de Angola 71,41.1515978,-8.6105587,,
Modo de Ler,books, ,41.1477072,-8.6149581,,
Chio Tattoo Art,tattoo, ,41.1477735,-8.6150262,,
Steak 'n Shake,vacant, ,41.147935,-8.6149309,,
Mosaico de Sabores,coffee, 65A,41.1478869,-8.6149388,,
Quelhas & Matias,clothes, ,41.1450281,-8.6102718,,
Luz Lar,lighting, ,41.1450804,-8.6104467,,
Plásticos São Bento,interior_decoration,Rua do Loureiro 62,41.1450425,-8.6102862,,
Óptica da Baixa,optician,Rua do Loureiro 68,41.1450329,-8.6102527,,"Mo-Fr 09:30-12:30,14:30-18:45; Sa 09:30-12:30"
Chapelaria Ideal,clothes,Rua do Loureiro 90,41.1449627,-8.6099642,,
Electro Duques,hifi, ,41.1449582,-8.6102498,,
Squid Ink Works,art,Rua do Loureiro 110,41.1448969,-8.6097253,,
Casa Madanços,electronics, ,41.1447492,-8.6093728,,
Discoluz,electronics, ,41.144526,-8.6094529,,
Fatuxa,clothes, ,41.1444548,-8.6094631,,
Zhong,hifi, ,41.1443518,-8.6094497,,
A. Sousa & Sameiro,trophy,Rua de Cimo de Vila 23,41.1443467,-8.6090959,,
Silva Cunha & Filhos,leather, ,41.1444759,-8.6088541,,
Almeida Gravador,trophy, ,41.1443739,-8.6090435,,
Casa Crocodilo,leather, ,41.1446562,-8.6084867,,
Indiana,greengrocer, ,41.1448999,-8.6081805,,
Oculista Garantia,optician, ,41.1448381,-8.6096336,,
,gift, ,41.144824,-8.6095525,,
Lycamobile,mobile_phone, ,41.1447452,-8.6095256,,
,gift, ,41.1446554,-8.6095257,,
,optician, ,41.1446412,-8.6095247,,
,electronics, ,41.1446927,-8.6095257,,
,clothes, ,41.1445958,-8.6095277,,
,convenience, ,41.1445534,-8.6095371,,
Emílio & Paulo,optician, ,41.1445165,-8.6095451,,
,gift,Rua do Loureiro 166,41.1444323,-8.6095614,,
,gift,Rua Chã ,41.1441897,-8.6097469,,
Real Bangla - Lycamobile,mobile_phone,Rua Chã 119; 121,41.1442508,-8.6097183,,
,gift,Rua Chã 123,41.1442824,-8.6096607,,
Real Bangla - Lycamobile,mobile_phone, ,41.1443836,-8.6095892,,
Por Vocaçäo,clothes,Avenida da Boavista 971,41.1587921,-8.6351846,,Mo-Sa 11:00-19:00
Alphamoment,clothes,Rua da Senhora da Luz 128,41.1503308,-8.6759292,,
Parfois,clothes,Rua de Santa Catarina 97,41.1471443,-8.6068531,,
CARVAP Skoda,car,Rua de São João de Brito 18 a 28,41.1618384,-8.6506795,,
Fábrica da Nata,confectionery,Rua de Santa Catarina 333,41.1491234,-8.6061386,,Mo-Su 08:00-23:00
Claus Porto,gift, ,41.1434768,-8.6143339,,
Casa Portuguesa do Pastel de Bacalhau,confectionery, ,41.1455127,-8.6148698,,
Jocorum,tobacco, ,41.1489478,-8.5988322,,
Meu Super,supermarket,Rua da Boavista 400,41.1561624,-8.6180014,,"Mo-Sa 08:30-20:30, Su 09:00-20:00"
Confeitaria da Lapa,bakery,Travessa da Figueirôa 98,41.1559567,-8.6179366,,Mo-Su 07:00-21:00
Minipreço,supermarket,Rua de Latino Coelho 271,41.1595736,-8.6018346,,Mo-Su 09:00-21:00
Classics,hairdresser,Rua de Fonseca Cardoso 195,41.1569308,-8.6093485,,
,convenience, ,41.1715789,-8.6626426,,
Onedrive,car_parts,Rua Manuel Pinto de Azevedo ,41.1770942,-8.6526573,,
ExpressGlass,car_parts, ,41.1773244,-8.6532507,,
Espaço Mamãs,baby_goods, ,41.1768901,-8.6516545,,
Pajaro Malandro,clothes, ,41.1454343,-8.6131042,,
Armazém,general,Rua de Miragaia 97,41.1429218,-8.6200716,,"Mo-Sa 8-14, 15-20 Su 8:30-13"
cáBARé,vacant,Rua do Conde de Vizela 141,41.14719,-8.6135745,,
Fine & Candy,gift,Rua de Tânger ,41.1617387,-8.6597159,,
Casa do Vale - Flavours,confectionery,Rua de Tânger ,41.1614074,-8.6592116,,
Mercados 31,convenience, ,41.1613795,-8.6580991,,
Bernado Monteio Atelier,clothes, ,41.160881,-8.6588616,,
GaiaBike Bessa-Leite,bicycle,Rua de António Bessa Leite 1268,41.1574933,-8.6450351,,"Mo-Sa 10:00-13:00, Mo-Fr 15:00-19:30, Sa 13:00-19:00"
Portosigns,gift,Rua do Infante Dom Henrique 71,41.1408878,-8.6147334,,Mo-Su 10:00-20:00
Auto Reparadora Semfim das Antas,car_repair,Rua de Contumil 901,41.1685057,-8.5861373,,
Minipreço,supermarket,Rua da Firmeza ,41.1511148,-8.6005336,,Mo-Sa 09:00-20:00; Su 09:15-15:20
forno DOS clérigos,confectionery, ,41.1429917,-8.6092371,,
Novo's,clothes,Rua da Fábrica ,41.1473538,-8.6125296,,"PH,Mo-Su 11:00-18:30"
,laundry, ,41.1453239,-8.6127416,,
Unicepe,books,Praça de Carlos Alberto 128,41.1474893,-8.6159223,,
Top N Dolls,toys,Avenida da Boavista 305,41.1574825,-8.6274353,,
Multiópticas,optician,Praça de Mouzinho de Alburquerque 119-124,41.1571432,-8.6281662,,
,jewelry,Praça Mouzinho de Albuquerque 126,41.1570796,-8.6282493,,
Castelbel,gift,Rua Ferreira Borges ,41.142667,-8.6151503,,Mo-Su 12:00-20:00
Gamobar Porto - Opel,car,Rua Dom Pedro V 201,41.1486855,-8.6315069,,Mo-Fr 09:00-20:00; Sa 10:00-17:00
Confeitaria Calica,bakery,Rua do Barão de Forrester 655,41.1567125,-8.6195015,,Mo-Sa 07:00-20:00
Casa Natal,butcher, ,41.1502979,-8.6083299,,
Minipreço,supermarket, ,41.1567413,-8.6217201,,Mo-Sa 08:30-20:00; Su 09:00-19:00
Velurb - Rent a bike,bicycle,Rua de Fernandes Tomás 207,41.1487772,-8.6012462,,Mo-Fr 09:30-19:00; Sa 09:30-13:00
Lavanda,laundry, ,41.1535238,-8.5992742,,
Terraço da Cotovia,beauty,Travessa da Figueirôa 48,41.155605,-8.6184631,,Mo-Fr 12:30-19:30; Sa 12:30-17:30
"Korpus de Beleza, Centro de estética",beauty,Travessa da Figueirôa 44,41.155572,-8.6185043,,Tu-Sa 09:00-19:00
BelaFlorista,florist,Travessa da Figueirôa 34,41.1555059,-8.6185869,,Mo-Sa 09:00-20:00; Su 10:00-13:00
"Ortigão, Tabacaria e Papelaria",newsagent,Travessa da Figueirôa 21,41.1555275,-8.6187119,,"Mo-Sa 08:00-14:00, 14:30-20:00; Su 08:00-13:30"
Flôr da Figueirôa,greengrocer,Travessa da Figueirôa 33,41.1556508,-8.6185535,,
Vinofino,wine, ,41.1442101,-8.6132351,,
Padaria & Pastelaria Cristal,bakery,Rua de Cedofeita 585,41.1558619,-8.6193323,,Mo-Fr 07:00-20:00; Sa 07:00-14:00; Su 07:00-13:00
,hardware, ,41.1501791,-8.6078877,,
Miss 101,gift, ,41.1496019,-8.605976,,Mo-Sa 10:00-19:30
Manteigaria,pastry, ,41.148574,-8.6069582,,
Casa dos Neves,clothes, ,41.1503622,-8.608072,,
Carlin,stationery,Rua de Fernandes Tomás 808,41.1503456,-8.6080012,,
Oporto Lingerie,clothes,Rua de Fernandes Tomás 866,41.1504895,-8.6086648,,
Ourusado,jewelry,Rua de Fernandes Tomás 880,41.1505181,-8.6088002,,"Mo-Fr 09:30-12:30,14:30-19:00; Sa 10:30-13:00"
Perfumes & companhia,perfumery,Rua de Fernandes Tomás ,41.1504488,-8.6084657,,
Loja das Coisas,variety_store, ,41.1504288,-8.6083719,,
,yes,Rua de Fernandes Tomás 836,41.1504175,-8.608325,,
Pau de Canela,fine grocery store,Rua do Vale Formoso 118,41.1664658,-8.6114761,,
Com Cuomo Sem Glúten,pastry,"Rua Trindade Coelho entrada 10 loja 11, 4050-618 Porto, Portugal 10",41.1452404,-8.6115243,,Tu-Su 10:30-19:30
Mercearia BeloSabor,convenience, ,41.1427295,-8.616051,,Mo-Su 09:00-19:00
,bakery, ,41.1428072,-8.6156038,,
Bazar Bangla,gift,Praça de Almeida Garrett ,41.1457299,-8.6109951,,
The Traveller Caffé,coffee,Praça de Almeida Garrett 22,41.1454334,-8.6111573,,
Souvenir land,gift, ,41.1447665,-8.6124708,,
J-B-S Souvenirs,gift,Praça de Almeida Garrett ,41.1453936,-8.6111801,,
,alcohol, ,41.1445181,-8.6124073,,
Bazar Bangla 3,gift,Praça de Almeida Garrett ,41.1457685,-8.6109756,,
Canadoce,bakery, ,41.1567257,-8.6214248,,
New Souvenirs,gift, ,41.1482635,-8.6161583,,
Chocolataria Equador,confectionery,Rua das Flores 298,41.1448439,-8.6116407,,
Loja das Conservas,seafood,Rua de Mouzinho da Silveira 242;240,41.1438572,-8.6124928,,Mo-Su 10:30-18:00
Loja Tradições,gift,Rua das Flores 238,41.1446406,-8.6121662,,Mo-Su 10:00-19:00
Garrafeira Cleriporto,wine,Rua da Assunção 38,41.1455283,-8.6145849,,
Garrafeira Tio Pepe,wine,Rua Engenheiro Ferreira Dias 51,41.1704948,-8.6434696,,"Mo-Fr 10:30-13:30,14:30-19:30; Sa 10:00-13:00"
,vacant,Rua do Rosário 44,41.1481082,-8.6204729,,
Instituto dos Vinhos do Douro e do Porto,wine,Rua Ferreira Borges 27,41.1419428,-8.6154181,,Mo-Fr 11:00-19:00
Espaco do Vinho,wine,Rua da Constituição 103,41.1612176,-8.5997292,,"Mo-Sa 10:00-13:00, 15:00-20:00"
,vacant,Rua da Torrinha 11,41.1522077,-8.618206,,
Ale Mistico,tattoo,Rua do Campo Alegre 434,41.1527103,-8.6337724,,
,vacant,Rua do Loureiro 38,41.1450904,-8.6104869,,
Meu Super,convenience, ,41.1586955,-8.5930453,,
,gift, ,41.1449838,-8.611412,,
,alcohol, ,41.1421923,-8.6144738,,Mo-Su 09:00-19:30
AquaSecret,dry_cleaning, ,41.1573445,-8.5941633,,"Mo-Fr 09:30-12:30,14:00-19:00; Sa 09:30-13:00"
Via Rápida Stop & Shop,mall,Rua Engenheiro Ferreira Dias 954,41.1767491,-8.6470505,,Mo-Su 06:45-21:45
Cervejaria Artesanal Levare,vacant,Praça da Batalha 12A,41.1459166,-8.60639,,Th-Tu 12:00-00:00
Clínica Eva Morena,beauty,Rua das Águas Férreas 18,41.1562901,-8.6176917,,
Anabela Oliveira Cabeleireiro/Estética,hairdresser,Rua da Boavista 349,41.1559244,-8.6176709,,Tu-Sa 09:00-19:00
Salão Magui Unisexo,hairdresser,Rua da Boavista ,41.1561222,-8.6187661,,"Mo-Fr 09:00-12:00, 12:45-19:00; Sa 08:30-18:00"
Estúdio 541,hairdresser,Rua da Boavista 541,41.1562146,-8.6196495,,Mo-Fr 09:30-19:30; Tu off; Sa 09:00-19:00
Ramos & Dinis,craft,Rua da Boavista 527,41.156198,-8.6194916,,"Mo-Fr 09:00-12:30,14:30-19:30; Sa 09:00-13:00"
Cosmopolitana,clothes,Rua de Santa Catarina 530; 528,41.1507786,-8.6053112,,
Miss Pavlova,gift, ,41.1462399,-8.6122764,,
Prometeu,gift, ,41.1411054,-8.6133843,,
Circus Records Record Shop,music,Rua do Rosário 54,41.1482772,-8.6205089,,Mo-Sa 10:00-20:00
Porto Calling,gift,Rua da Conceição 80,41.1500817,-8.6142525,,Mo-Sa 11:00-19:00
Louie Louie,music,Rua do Almada 536,41.1520554,-8.6119557,,"Mo-Su 10:30-13:30, 14:30-19:00"
Mini-Mix Porto,supermarket,Rua de Gonçalo Cristóvão 292,41.1537106,-8.6105327,,"10:00-14:00,15:00-20:00"
Miss Pavlova,bakery,Rua do Almada 13,41.1462487,-8.6125084,,Mo-Su 11:00-19:00
Spekti,watches,Rua de Ceuta 17,41.1481619,-8.6132797,,
Clerigos Craft Corner,gift,Campo dos Mártires da Pátria 131,41.1451275,-8.6152866,,Mo-Su 10:00-20:00
The Feeting Room,clothes,Largo dos Lóios 86,41.1455993,-8.6125042,,Mo-Th 10:00-20:00; Fr-Sa 10:00-21:00; Su 12:00-20:00
Coração Alecrim,clothes,Travessa de Cedofeita 28,41.1497119,-8.6157095,,Mo-Sa 11:00-19:00
Pinto Lopes Viagens,travel_agency,Rua Pinto Bessa 466,41.1503195,-8.5912748,,
Brasão Cervejaria Coliseu,vacant, ,41.1466725,-8.6045245,,
Pingo Doce,supermarket,Rua de Nossa Senhora de Fátima ,41.1589124,-8.6272224,,Mo-Su 09:00-21:00
Roupa na Mão,laundry, ,41.1615696,-8.6070718,,
Hungry Biker,vacant,Rua das Taipas 68/72,41.1429436,-8.6173244,,Mo-Su 09:00-16:00
De Porto e Alma,convenience,Rua de Santa Catarina 479,41.1503983,-8.6056564,,
Tabacaria Carmo,tobacco,Praça de Almeida Garrett ,41.1457985,-8.6109593,,
Joybangla Souvenir,gift,Praça de Almeida Garrett 31,41.1455498,-8.6110969,,
,vacant, 20,41.1480471,-8.6143618,,
Self service laundry,laundry, ,41.1522055,-8.6178414,,"PH,Mo-Su 08:30-22:00"
Spar,convenience, ,41.1415132,-8.6133941,,"PH,Mo-Su 09:00-21:00"
Garrateira,vacant,Rua da Conceição ,41.1500252,-8.6137213,,
Pirata,stationery, ,41.1506741,-8.5942094,,
Touriga,beverages,Rua da Fábrica 32,41.1474058,-8.6127163,,"Mo-Sa 10:00-13:00, 14:30-20:00"
O Mundo Fantástico da Sardinha Portuguesa,seafood, ,41.1458871,-8.6125136,,
Azulima,gift,Rua do Barão de Forrester 707,41.1574787,-8.6197178,,
Lavandaria Lava-Giro,laundry, ,41.1618666,-8.6142173,,07:00-23:30
autoDTL,yes, ,41.180371,-8.5853012,,
Mercadejo,outpost,Rua da Fábrica Social ,41.1566756,-8.605945,,
,vacant, ,41.1491638,-8.6129034,,
,vacant,Rua do Loureiro 58,41.1450479,-8.6103077,,
,gift,Rua do Loureiro 82,41.1449898,-8.6100834,,
,lighting,Rua do Loureiro 84,41.1449832,-8.6100492,,
(desocupado),vacant, ,41.1449712,-8.6100061,,
,gift,Rua do Loureiro 94,41.1449542,-8.6099292,,
(desocupado),vacant, ,41.1449412,-8.6098737,,
J. Oliveira,mobile_phone,Rua do Loureiro 37,41.1448338,-8.6094393,,
J. Oliveira,mobile_phone,Rua do Loureiro 37,41.1448986,-8.609439,,
Bazar Bangla 5,gift,Praça de Almeida Garrett ,41.1457853,-8.6109667,,
in travel,travel_agency,Praça de Almeida Garrett ,41.1451357,-8.6112208,,
Prometeu - Artesanato,gift,Rua Mouzinho da Silveira 136,41.1429783,-8.613698,,
Bem Português,gift,Rua Mouzinho da Silveira 148;146,41.1430572,-8.6136033,,
A Sementeira,garden_centre,Rua Mouzinho da Silveira 178,41.1432906,-8.6132846,,
Cultura Portuguesa Arts & Crafts,interior_decoration,Rua Mouzinho da Silveira 318,41.1446719,-8.6114198,,
Poli Mercado,convenience, ,41.1643977,-8.6051568,,
,vacant,Rua da Galeria de Paris 28,41.1468984,-8.6144461,,
Loja das Tábuas,gift, ,41.1427465,-8.6150032,,
Loja das Flores,florist,Praça da Liberdade 123,41.1467411,-8.61083,,
Yellow Bus,travel_agency, ,41.1461477,-8.6118212,,
Fátima Mendes,clothes,Avenida dos Aliados 173,41.1485765,-8.6114385,,
Tod's,shoes,Avenida dos Aliados 115,41.1480461,-8.6114622,,
Marcolino,jewelry, ,41.145937,-8.6113748,,
OWD - Oporto Wine Depot,wine, ,41.1499962,-8.6113543,,
Via Garret,vacant, 307,41.1500277,-8.6112579,,
,vacant,Praça General Humberto Delgado 307,41.149745,-8.6114005,,
Cibercafé,vacant, 291,41.1496493,-8.6114208,,
Top Atlântico,travel_agency, ,41.1494479,-8.6114655,,
Feniana,shoes,Rua do Clube dos Fenianos ,41.1502934,-8.6110453,,
Byrdstore,car,Rua Egas Moniz 13,41.1623226,-8.6166252,,
Móveis Pina,furniture,Rua da Lada 132;134,41.1408115,-8.6119249,,
Douro Sport,gift,Rua da Lada 82; 80,41.1408283,-8.6113692,,
Loja d'Avó Esperança,gift,Cais da Ribeira 39; 38,41.140585,-8.6119282,,
Pomar Macedo,convenience,Cais da Ribeira 44B; 44A,41.1405685,-8.6122521,,
O Lugar da Jóia,jewelry,Rua 31 de Janeiro 186,41.1460789,-8.6080128,,
Backstage,clothes, ,41.1460823,-8.6074055,,
Calzedonia,vacant,Rua dos Clérigos 60,41.1460328,-8.6130467,,
